Id,Label,Class
13295,13295,A
13296,13296,R
13297,13297,M
13298,13298,D
13299,13299,U
13300,13300,Q
13301,13301,R
13302,13302,W
13303,13303,A
13304,13304,T
13305,13305,C
13306,13306,P
13307,13307,Z
13308,13308,W
13309,13309,P
13310,13310,F
13311,13311,O
13312,13312,Z
13313,13313,M
13314,13314,F
13315,13315,I
13316,13316,A
13317,13317,I
13318,13318,C
13319,13319,G
13320,13320,E
13321,13321,V
13322,13322,B
13323,13323,I
13324,13324,I
13325,13325,Z
13326,13326,R
13327,13327,V
13328,13328,W
13329,13329,K
13330,13330,E
13331,13331,I
13332,13332,L
13333,13333,G
13334,13334,S
13335,13335,N
13336,13336,M
13337,13337,T
13338,13338,Y
13339,13339,S
13340,13340,M
13341,13341,T
13342,13342,Y
13343,13343,E
13344,13344,T
13345,13345,V
13346,13346,G
13347,13347,E
13348,13348,M
13349,13349,F
13350,13350,G
13351,13351,R
13352,13352,W
13353,13353,K
13354,13354,T
13355,13355,Y
13356,13356,P
13357,13357,S
13358,13358,W
13359,13359,X
13360,13360,R
13361,13361,F
13362,13362,D
13363,13363,C
13364,13364,F
13365,13365,X
13366,13366,T
13367,13367,K
13368,13368,Z
13369,13369,G
13370,13370,I
13371,13371,T
13372,13372,L
13373,13373,M
13374,13374,S
13375,13375,G
13376,13376,X
13377,13377,Y
13378,13378,X
13379,13379,I
13380,13380,D
13381,13381,A
13382,13382,S
13383,13383,N
13384,13384,X
13385,13385,P
13386,13386,B
13387,13387,V
13388,13388,G
13389,13389,R
13390,13390,D
13391,13391,J
13392,13392,H
13393,13393,K
13394,13394,D
13395,13395,B
13396,13396,C
13397,13397,D
13398,13398,A
13399,13399,O
13400,13400,E
13401,13401,W
13402,13402,R
13403,13403,V
13404,13404,P
13405,13405,X
13406,13406,H
13407,13407,J
13408,13408,B
13409,13409,X
13410,13410,V
13411,13411,I
13412,13412,N
13413,13413,S
13414,13414,A
13415,13415,D
13416,13416,U
13417,13417,F
13418,13418,K
13419,13419,G
13420,13420,Q
13421,13421,P
13422,13422,S
13423,13423,I
13424,13424,Y
13425,13425,P
13426,13426,J
13427,13427,E
13428,13428,E
13429,13429,H
13430,13430,M
13431,13431,U
13432,13432,B
13433,13433,X
13434,13434,W
13435,13435,R
13436,13436,V
13437,13437,G
13438,13438,K
13439,13439,E
13440,13440,Z
13441,13441,R
13442,13442,Q
13443,13443,P
13444,13444,G
13445,13445,E
13446,13446,Q
13447,13447,Y
13448,13448,X
13449,13449,B
13450,13450,E
13451,13451,L
13452,13452,D
13453,13453,E
13454,13454,V
13455,13455,W
13456,13456,U
13457,13457,G
13458,13458,Y
13459,13459,M
13460,13460,M
13461,13461,U
13462,13462,E
13463,13463,A
13464,13464,P
13465,13465,S
13466,13466,U
13467,13467,A
13468,13468,X
13469,13469,R
13470,13470,W
13471,13471,F
13472,13472,J
13473,13473,J
13474,13474,A
13475,13475,R
13476,13476,X
13477,13477,K
13478,13478,E
13479,13479,H
13480,13480,U
13481,13481,X
13482,13482,T
13483,13483,Q
13484,13484,A
13485,13485,Z
13486,13486,V
13487,13487,C
13488,13488,D
13489,13489,Z
13490,13490,B
13491,13491,Y
13492,13492,C
13493,13493,D
13494,13494,E
13495,13495,B
13496,13496,R
13497,13497,O
13498,13498,J
13499,13499,P
13500,13500,R
13501,13501,I
13502,13502,L
13503,13503,E
13504,13504,Y
13505,13505,A
13506,13506,Q
13507,13507,Z
13508,13508,B
13509,13509,F
13510,13510,C
13511,13511,M
13512,13512,W
13513,13513,O
13514,13514,N
13515,13515,B
13516,13516,Q
13517,13517,U
13518,13518,Y
13519,13519,E
13520,13520,C
13521,13521,I
13522,13522,U
13523,13523,N
13524,13524,E
13525,13525,S
13526,13526,K
13527,13527,U
13528,13528,I
13529,13529,S
13530,13530,L
13531,13531,E
13532,13532,Z
13533,13533,L
13534,13534,X
13535,13535,Q
13536,13536,J
13537,13537,R
13538,13538,A
13539,13539,C
13540,13540,H
13541,13541,Q
13542,13542,Y
13543,13543,Z
13544,13544,O
13545,13545,V
13546,13546,W
13547,13547,Y
13548,13548,I
13549,13549,G
13550,13550,L
13551,13551,E
13552,13552,Y
13553,13553,U
13554,13554,H
13555,13555,G
13556,13556,S
13557,13557,Y
13558,13558,Z
13559,13559,B
13560,13560,M
13561,13561,N
13562,13562,Y
13563,13563,L
13564,13564,R
13565,13565,E
13566,13566,A
13567,13567,F
13568,13568,K
13569,13569,J
13570,13570,Y
13571,13571,L
13572,13572,F
13573,13573,O
13574,13574,F
13575,13575,B
13576,13576,K
13577,13577,M
13578,13578,G
13579,13579,O
13580,13580,L
13581,13581,A
13582,13582,P
13583,13583,F
13584,13584,V
13585,13585,A
13586,13586,T
13587,13587,B
13588,13588,W
13589,13589,G
13590,13590,V
13591,13591,U
13592,13592,C
13593,13593,H
13594,13594,T
13595,13595,E
13596,13596,O
13597,13597,R
13598,13598,N
13599,13599,N
13600,13600,S
13601,13601,F
13602,13602,Z
13603,13603,N
13604,13604,J
13605,13605,W
13606,13606,L
13607,13607,C
13608,13608,U
13609,13609,K
13610,13610,Z
13611,13611,D
13612,13612,H
13613,13613,V
13614,13614,R
13615,13615,L
13616,13616,A
13617,13617,M
13618,13618,H
13619,13619,A
13620,13620,R
13621,13621,C
13622,13622,B
13623,13623,U
13624,13624,D
13625,13625,H
13626,13626,U
13627,13627,D
13628,13628,L
13629,13629,D
13630,13630,G
13631,13631,E
13632,13632,B
13633,13633,F
13634,13634,U
13635,13635,U
13636,13636,I
13637,13637,O
13638,13638,D
13639,13639,N
13640,13640,E
13641,13641,I
13642,13642,N
13643,13643,X
13644,13644,F
13645,13645,G
13646,13646,Y
13647,13647,X
13648,13648,Q
13649,13649,T
13650,13650,B
13651,13651,B
13652,13652,G
13653,13653,V
13654,13654,P
13655,13655,Y
13656,13656,N
13657,13657,V
13658,13658,X
13659,13659,A
13660,13660,F
13661,13661,S
13662,13662,X
13663,13663,U
13664,13664,B
13665,13665,K
13666,13666,B
13667,13667,V
13668,13668,S
13669,13669,M
13670,13670,V
13671,13671,Q
13672,13672,B
13673,13673,B
13674,13674,F
13675,13675,B
13676,13676,N
13677,13677,B
13678,13678,S
13679,13679,U
13680,13680,Z
13681,13681,K
13682,13682,E
13683,13683,E
13684,13684,P
13685,13685,Y
13686,13686,O
13687,13687,C
13688,13688,G
13689,13689,F
13690,13690,A
13691,13691,O
13692,13692,Q
13693,13693,Q
13694,13694,I
13695,13695,Y
13696,13696,N
13697,13697,W
13698,13698,I
13699,13699,A
13700,13700,C
13701,13701,Q
13702,13702,A
13703,13703,U
13704,13704,W
13705,13705,K
13706,13706,M
13707,13707,X
13708,13708,O
13709,13709,W
13710,13710,E
13711,13711,E
13712,13712,F
13713,13713,Y
13714,13714,V
13715,13715,J
13716,13716,X
13717,13717,W
13718,13718,X
13719,13719,D
13720,13720,G
13721,13721,T
13722,13722,B
13723,13723,N
13724,13724,Q
13725,13725,A
13726,13726,F
13727,13727,I
13728,13728,B
13729,13729,Q
13730,13730,J
13731,13731,Y
13732,13732,C
13733,13733,X
13734,13734,G
13735,13735,K
13736,13736,C
13737,13737,F
13738,13738,S
13739,13739,R
13740,13740,R
13741,13741,K
13742,13742,R
13743,13743,E
13744,13744,N
13745,13745,Z
13746,13746,D
13747,13747,P
13748,13748,E
13749,13749,Z
13750,13750,R
13751,13751,X
13752,13752,N
13753,13753,S
13754,13754,W
13755,13755,Q
13756,13756,Y
13757,13757,C
13758,13758,J
13759,13759,M
13760,13760,L
13761,13761,U
13762,13762,S
13763,13763,A
13764,13764,F
13765,13765,G
13766,13766,B
13767,13767,U
13768,13768,D
13769,13769,F
13770,13770,H
13771,13771,P
13772,13772,E
13773,13773,H
13774,13774,L
13775,13775,X
13776,13776,D
13777,13777,Z
13778,13778,F
13779,13779,X
13780,13780,O
13781,13781,T
13782,13782,W
13783,13783,G
13784,13784,Z
13785,13785,L
13786,13786,I
13787,13787,Q
13788,13788,M
13789,13789,Z
13790,13790,O
13791,13791,B
13792,13792,J
13793,13793,J
13794,13794,C
13795,13795,U
13796,13796,B
13797,13797,N
13798,13798,X
13799,13799,J
13800,13800,N
13801,13801,F
13802,13802,R
13803,13803,W
13804,13804,K
13805,13805,F
13806,13806,T
13807,13807,L
13808,13808,H
13809,13809,P
13810,13810,G
13811,13811,F
13812,13812,B
13813,13813,O
13814,13814,N
13815,13815,C
13816,13816,P
13817,13817,F
13818,13818,K
13819,13819,G
13820,13820,A
13821,13821,X
13822,13822,O
13823,13823,Q
13824,13824,N
13825,13825,J
13826,13826,C
13827,13827,S
13828,13828,G
13829,13829,T
13830,13830,J
13831,13831,K
13832,13832,Q
13833,13833,B
13834,13834,D
13835,13835,U
13836,13836,S
13837,13837,X
13838,13838,W
13839,13839,Z
13840,13840,D
13841,13841,H
13842,13842,K
13843,13843,P
13844,13844,U
13845,13845,W
13846,13846,Q
13847,13847,G
13848,13848,I
13849,13849,I
13850,13850,Y
13851,13851,G
13852,13852,K
13853,13853,A
13854,13854,C
13855,13855,W
13856,13856,Q
13857,13857,X
13858,13858,K
13859,13859,G
13860,13860,I
13861,13861,T
13862,13862,X
13863,13863,J
13864,13864,Z
13865,13865,O
13866,13866,E
13867,13867,N
13868,13868,K
13869,13869,Z
13870,13870,C
13871,13871,O
13872,13872,Y
13873,13873,R
13874,13874,T
13875,13875,Y
13876,13876,W
13877,13877,C
13878,13878,G
13879,13879,P
13880,13880,D
13881,13881,C
13882,13882,V
13883,13883,J
13884,13884,M
13885,13885,M
13886,13886,A
13887,13887,I
13888,13888,K
13889,13889,A
13890,13890,Q
13891,13891,Y
13892,13892,X
13893,13893,O
13894,13894,C
13895,13895,P
13896,13896,Z
13897,13897,L
13898,13898,E
13899,13899,K
13900,13900,V
13901,13901,D
13902,13902,Q
13903,13903,I
13904,13904,W
13905,13905,H
13906,13906,N
13907,13907,I
13908,13908,I
13909,13909,R
13910,13910,K
13911,13911,A
13912,13912,Z
13913,13913,V
13914,13914,Z
13915,13915,H
13916,13916,C
13917,13917,M
13918,13918,B
13919,13919,R
13920,13920,N
13921,13921,T
13922,13922,K
13923,13923,F
13924,13924,O
13925,13925,A
13926,13926,L
13927,13927,K
13928,13928,D
13929,13929,O
13930,13930,M
13931,13931,P
13932,13932,I
13933,13933,B
13934,13934,V
13935,13935,K
13936,13936,D
13937,13937,R
13938,13938,U
13939,13939,R
13940,13940,H
13941,13941,A
13942,13942,B
13943,13943,I
13944,13944,V
13945,13945,U
13946,13946,H
13947,13947,V
13948,13948,A
13949,13949,F
13950,13950,Z
13951,13951,M
13952,13952,S
13953,13953,E
13954,13954,L
13955,13955,Q
13956,13956,V
13957,13957,B
13958,13958,M
13959,13959,F
13960,13960,W
13961,13961,S
13962,13962,N
13963,13963,J
13964,13964,E
13965,13965,J
13966,13966,X
13967,13967,W
13968,13968,Y
13969,13969,J
13970,13970,S
13971,13971,A
13972,13972,V
13973,13973,O
13974,13974,H
13975,13975,L
13976,13976,P
13977,13977,I
13978,13978,Q
13979,13979,Q
13980,13980,D
13981,13981,V
13982,13982,N
13983,13983,K
13984,13984,S
13985,13985,H
13986,13986,I
13987,13987,Q
13988,13988,J
13989,13989,R
13990,13990,R
13991,13991,I
13992,13992,Q
13993,13993,R
13994,13994,R
13995,13995,Y
13996,13996,T
13997,13997,V
13998,13998,D
13999,13999,W
14000,14000,M
14001,14001,X
14002,14002,M
14003,14003,I
14004,14004,Z
14005,14005,R
14006,14006,C
14007,14007,E
14008,14008,G
14009,14009,R
14010,14010,Y
14011,14011,N
14012,14012,H
14013,14013,N
14014,14014,N
14015,14015,A
14016,14016,E
14017,14017,E
14018,14018,T
14019,14019,T
14020,14020,S
14021,14021,T
14022,14022,O
14023,14023,D
14024,14024,Y
14025,14025,G
14026,14026,I
14027,14027,P
14028,14028,K
14029,14029,B
14030,14030,V
14031,14031,N
14032,14032,A
14033,14033,X
14034,14034,E
14035,14035,O
14036,14036,X
14037,14037,X
14038,14038,M
14039,14039,K
14040,14040,U
14041,14041,F
14042,14042,B
14043,14043,F
14044,14044,G
14045,14045,M
14046,14046,R
14047,14047,Y
14048,14048,V
14049,14049,W
14050,14050,H
14051,14051,K
14052,14052,L
14053,14053,E
14054,14054,S
14055,14055,B
14056,14056,F
14057,14057,H
14058,14058,X
14059,14059,N
14060,14060,L
14061,14061,T
14062,14062,E
14063,14063,W
14064,14064,S
14065,14065,V
14066,14066,Z
14067,14067,T
14068,14068,P
14069,14069,O
14070,14070,M
14071,14071,B
14072,14072,C
14073,14073,E
14074,14074,Y
14075,14075,L
14076,14076,X
14077,14077,V
14078,14078,V
14079,14079,U
14080,14080,J
14081,14081,L
14082,14082,Q
14083,14083,D
14084,14084,D
14085,14085,X
14086,14086,P
14087,14087,J
14088,14088,W
14089,14089,O
14090,14090,U
14091,14091,Y
14092,14092,E
14093,14093,O
14094,14094,N
14095,14095,D
14096,14096,U
14097,14097,I
14098,14098,B
14099,14099,X
14100,14100,F
14101,14101,C
14102,14102,D
14103,14103,X
14104,14104,F
14105,14105,X
14106,14106,L
14107,14107,Y
14108,14108,C
14109,14109,U
14110,14110,R
14111,14111,F
14112,14112,N
14113,14113,Z
14114,14114,L
14115,14115,K
14116,14116,K
14117,14117,X
14118,14118,S
14119,14119,M
14120,14120,K
14121,14121,V
14122,14122,J
14123,14123,E
14124,14124,Z
14125,14125,F
14126,14126,C
14127,14127,I
14128,14128,L
14129,14129,W
14130,14130,N
14131,14131,Y
14132,14132,U
14133,14133,Z
14134,14134,K
14135,14135,W
14136,14136,B
14137,14137,S
14138,14138,L
14139,14139,L
14140,14140,P
14141,14141,N
14142,14142,B
14143,14143,T
14144,14144,Z
14145,14145,L
14146,14146,I
14147,14147,S
14148,14148,V
14149,14149,B
14150,14150,R
14151,14151,T
14152,14152,H
14153,14153,Y
14154,14154,A
14155,14155,K
14156,14156,D
14157,14157,I
14158,14158,F
14159,14159,Q
14160,14160,X
14161,14161,B
14162,14162,M
14163,14163,X
14164,14164,L
14165,14165,Q
14166,14166,J
14167,14167,T
14168,14168,P
14169,14169,V
14170,14170,W
14171,14171,R
14172,14172,G
14173,14173,E
14174,14174,S
14175,14175,C
14176,14176,L
14177,14177,Y
14178,14178,Y
14179,14179,O
14180,14180,Z
14181,14181,G
14182,14182,X
14183,14183,N
14184,14184,Y
14185,14185,R
14186,14186,F
14187,14187,W
14188,14188,A
14189,14189,P
14190,14190,C
14191,14191,D
14192,14192,I
14193,14193,K
14194,14194,D
14195,14195,T
14196,14196,F
14197,14197,L
14198,14198,A
14199,14199,N
14200,14200,T
14201,14201,Q
14202,14202,Q
14203,14203,K
14204,14204,Y
14205,14205,Z
14206,14206,J
14207,14207,U
14208,14208,R
14209,14209,N
14210,14210,Y
14211,14211,K
14212,14212,K
14213,14213,N
14214,14214,Y
14215,14215,E
14216,14216,W
14217,14217,W
14218,14218,G
14219,14219,U
14220,14220,Y
14221,14221,S
14222,14222,A
14223,14223,Z
14224,14224,Z
14225,14225,M
14226,14226,Q
14227,14227,M
14228,14228,F
14229,14229,V
14230,14230,J
14231,14231,Y
14232,14232,N
14233,14233,K
14234,14234,O
14235,14235,J
14236,14236,M
14237,14237,B
14238,14238,W
14239,14239,N
14240,14240,H
14241,14241,G
14242,14242,Z
14243,14243,T
14244,14244,T
14245,14245,R
14246,14246,J
14247,14247,B
14248,14248,M
14249,14249,H
14250,14250,O
14251,14251,L
14252,14252,H
14253,14253,I
14254,14254,G
14255,14255,F
14256,14256,A
14257,14257,V
14258,14258,C
14259,14259,B
14260,14260,N
14261,14261,G
14262,14262,M
14263,14263,X
14264,14264,W
14265,14265,K
14266,14266,P
14267,14267,H
14268,14268,Q
14269,14269,Q
14270,14270,X
14271,14271,V
14272,14272,B
14273,14273,D
14274,14274,R
14275,14275,C
14276,14276,O
14277,14277,S
14278,14278,Q
14279,14279,P
14280,14280,G
14281,14281,S
14282,14282,O
14283,14283,B
14284,14284,H
14285,14285,D
14286,14286,B
14287,14287,Z
14288,14288,S
14289,14289,Z
14290,14290,R
14291,14291,N
14292,14292,G
14293,14293,D
14294,14294,H
14295,14295,H
14296,14296,S
14297,14297,Z
14298,14298,Q
14299,14299,X
14300,14300,I
14301,14301,W
14302,14302,I
14303,14303,J
14304,14304,S
14305,14305,F
14306,14306,Q
14307,14307,Y
14308,14308,K
14309,14309,O
14310,14310,H
14311,14311,B
14312,14312,Q
14313,14313,Z
14314,14314,P
14315,14315,W
14316,14316,J
14317,14317,V
14318,14318,T
14319,14319,L
14320,14320,F
14321,14321,O
14322,14322,N
14323,14323,V
14324,14324,K
14325,14325,X
14326,14326,X
14327,14327,Y
14328,14328,A
14329,14329,K
14330,14330,P
14331,14331,Z
14332,14332,J
14333,14333,X
14334,14334,W
14335,14335,S
14336,14336,W
14337,14337,Q
14338,14338,P
14339,14339,S
14340,14340,X
14341,14341,C
14342,14342,W
14343,14343,W
14344,14344,D
14345,14345,X
14346,14346,D
14347,14347,D
14348,14348,U
14349,14349,A
14350,14350,O
14351,14351,Q
14352,14352,T
14353,14353,A
14354,14354,T
14355,14355,Z
14356,14356,C
14357,14357,Y
14358,14358,H
14359,14359,T
14360,14360,T
14361,14361,A
14362,14362,H
14363,14363,F
14364,14364,O
14365,14365,Z
14366,14366,G
14367,14367,O
14368,14368,I
14369,14369,I
14370,14370,E
14371,14371,Z
14372,14372,P
14373,14373,H
14374,14374,V
14375,14375,J
14376,14376,D
14377,14377,G
14378,14378,N
14379,14379,A
14380,14380,Y
14381,14381,M
14382,14382,U
14383,14383,T
14384,14384,N
14385,14385,A
14386,14386,N
14387,14387,Y
14388,14388,L
14389,14389,T
14390,14390,N
14391,14391,O
14392,14392,W
14393,14393,B
14394,14394,R
14395,14395,J
14396,14396,S
14397,14397,F
14398,14398,I
14399,14399,L
14400,14400,S
14401,14401,L
14402,14402,Y
14403,14403,E
14404,14404,D
14405,14405,A
14406,14406,T
14407,14407,Y
14408,14408,C
14409,14409,V
14410,14410,D
14411,14411,W
14412,14412,C
14413,14413,U
14414,14414,Q
14415,14415,V
14416,14416,T
14417,14417,Z
14418,14418,Z
14419,14419,T
14420,14420,N
14421,14421,S
14422,14422,N
14423,14423,F
14424,14424,I
14425,14425,X
14426,14426,Q
14427,14427,E
14428,14428,T
14429,14429,U
14430,14430,V
14431,14431,A
14432,14432,V
14433,14433,Z
14434,14434,Q
14435,14435,U
14436,14436,A
14437,14437,G
14438,14438,D
14439,14439,Y
14440,14440,O
14441,14441,M
14442,14442,K
14443,14443,V
14444,14444,R
14445,14445,R
14446,14446,L
14447,14447,A
14448,14448,Q
14449,14449,P
14450,14450,H
14451,14451,I
14452,14452,J
14453,14453,F
14454,14454,K
14455,14455,Q
14456,14456,C
14457,14457,T
14458,14458,B
14459,14459,J
14460,14460,K
14461,14461,X
14462,14462,N
14463,14463,W
14464,14464,H
14465,14465,Z
14466,14466,W
14467,14467,I
14468,14468,W
14469,14469,Y
14470,14470,N
14471,14471,S
14472,14472,W
14473,14473,Y
14474,14474,S
14475,14475,E
14476,14476,X
14477,14477,V
14478,14478,M
14479,14479,L
14480,14480,J
14481,14481,H
14482,14482,P
14483,14483,S
14484,14484,C
14485,14485,T
14486,14486,D
14487,14487,Q
14488,14488,D
14489,14489,A
14490,14490,V
14491,14491,R
14492,14492,O
14493,14493,S
14494,14494,E
14495,14495,P
14496,14496,V
14497,14497,N
14498,14498,G
14499,14499,H
14500,14500,G
14501,14501,Y
14502,14502,K
14503,14503,Q
14504,14504,O
14505,14505,A
14506,14506,L
14507,14507,E
14508,14508,F
14509,14509,W
14510,14510,Z
14511,14511,E
14512,14512,E
14513,14513,R
14514,14514,A
14515,14515,W
14516,14516,V
14517,14517,S
14518,14518,U
14519,14519,B
14520,14520,J
14521,14521,X
14522,14522,W
14523,14523,X
14524,14524,B
14525,14525,L
14526,14526,O
14527,14527,W
14528,14528,E
14529,14529,R
14530,14530,M
14531,14531,D
14532,14532,U
14533,14533,F
14534,14534,H
14535,14535,C
14536,14536,C
14537,14537,O
14538,14538,A
14539,14539,A
14540,14540,W
14541,14541,N
14542,14542,F
14543,14543,J
14544,14544,G
14545,14545,H
14546,14546,S
14547,14547,U
14548,14548,O
14549,14549,N
14550,14550,H
14551,14551,V
14552,14552,T
14553,14553,U
14554,14554,B
14555,14555,R
14556,14556,S
14557,14557,F
14558,14558,M
14559,14559,H
14560,14560,B
14561,14561,K
14562,14562,E
14563,14563,J
14564,14564,A
14565,14565,R
14566,14566,S
14567,14567,K
14568,14568,W
14569,14569,J
14570,14570,U
14571,14571,Z
14572,14572,F
14573,14573,L
14574,14574,L
14575,14575,D
14576,14576,U
14577,14577,S
14578,14578,U
14579,14579,L
14580,14580,K
14581,14581,Q
14582,14582,T
14583,14583,U
14584,14584,H
14585,14585,Y
14586,14586,I
14587,14587,V
14588,14588,I
14589,14589,E
14590,14590,Q
14591,14591,K
14592,14592,C
14593,14593,W
14594,14594,Z
14595,14595,M
14596,14596,N
14597,14597,G
14598,14598,F
14599,14599,Y
14600,14600,K
14601,14601,E
14602,14602,F
14603,14603,G
14604,14604,P
14605,14605,H
14606,14606,Z
14607,14607,O
14608,14608,B
14609,14609,M
14610,14610,L
14611,14611,W
14612,14612,M
14613,14613,L
14614,14614,E
14615,14615,U
14616,14616,X
14617,14617,Q
14618,14618,M
14619,14619,B
14620,14620,U
14621,14621,P
14622,14622,V
14623,14623,X
14624,14624,C
14625,14625,B
14626,14626,N
14627,14627,Y
14628,14628,X
14629,14629,X
14630,14630,G
14631,14631,C
14632,14632,C
14633,14633,V
14634,14634,Q
14635,14635,D
14636,14636,I
14637,14637,U
14638,14638,B
14639,14639,U
14640,14640,E
14641,14641,C
14642,14642,V
14643,14643,A
14644,14644,W
14645,14645,J
14646,14646,N
14647,14647,S
14648,14648,O
14649,14649,F
14650,14650,M
14651,14651,D
14652,14652,X
14653,14653,P
14654,14654,W
14655,14655,J
14656,14656,S
14657,14657,A
14658,14658,M
14659,14659,H
14660,14660,T
14661,14661,N
14662,14662,L
14663,14663,G
14664,14664,L
14665,14665,D
14666,14666,L
14667,14667,U
14668,14668,T
14669,14669,P
14670,14670,Z
14671,14671,X
14672,14672,L
14673,14673,E
14674,14674,A
14675,14675,W
14676,14676,P
14677,14677,W
14678,14678,W
14679,14679,J
14680,14680,F
14681,14681,Y
14682,14682,F
14683,14683,T
14684,14684,N
14685,14685,I
14686,14686,M
14687,14687,L
14688,14688,Q
14689,14689,V
14690,14690,M
14691,14691,Y
14692,14692,Q
14693,14693,A
14694,14694,F
14695,14695,R
14696,14696,X
14697,14697,X
14698,14698,B
14699,14699,N
14700,14700,F
14701,14701,I
14702,14702,Y
14703,14703,A
14704,14704,Z
14705,14705,F
14706,14706,G
14707,14707,L
14708,14708,T
14709,14709,J
14710,14710,F
14711,14711,S
14712,14712,V
14713,14713,E
14714,14714,P
14715,14715,R
14716,14716,K
14717,14717,A
14718,14718,L
14719,14719,R
14720,14720,P
14721,14721,N
14722,14722,E
14723,14723,K
14724,14724,E
14725,14725,I
14726,14726,D
14727,14727,V
14728,14728,X
14729,14729,X
14730,14730,W
14731,14731,O
14732,14732,B
14733,14733,T
14734,14734,I
14735,14735,H
14736,14736,B
14737,14737,V
14738,14738,P
14739,14739,S
14740,14740,M
14741,14741,G
14742,14742,P
14743,14743,N
14744,14744,J
14745,14745,D
14746,14746,L
14747,14747,P
14748,14748,M
14749,14749,V
14750,14750,N
14751,14751,S
14752,14752,I
14753,14753,E
14754,14754,F
14755,14755,F
14756,14756,W
14757,14757,K
14758,14758,S
14759,14759,A
14760,14760,Y
14761,14761,Y
14762,14762,H
14763,14763,D
14764,14764,O
14765,14765,M
14766,14766,H
14767,14767,U
14768,14768,W
14769,14769,N
14770,14770,F
14771,14771,R
14772,14772,V
14773,14773,A
14774,14774,A
14775,14775,R
14776,14776,T
14777,14777,F
14778,14778,T
14779,14779,I
14780,14780,N
14781,14781,X
14782,14782,M
14783,14783,E
14784,14784,N
14785,14785,U
14786,14786,F
